   7.11505699       1.11618555    
   7.16648436       1.06953478    
   7.21776962       1.02203310    
   7.26891279      0.973682761    
   7.31991434      0.924486101    
   7.37077475      0.874445498    
   7.42149496      0.823563218    
   7.47207499      0.771841645    
   7.52251530      0.719283104    
   7.57281590      0.665889919    
   7.62297726      0.611664355    
   7.67299986      0.556608737    
   7.72288418      0.500725329    
   7.77263069      0.444016486    
   7.82223988      0.386484474    
   7.87171125      0.328131527    
   7.92104626      0.268959939    
   7.97024488      0.208971962    
   8.01930714      0.148169860    
   8.06823444       8.65558684E-02
   8.11702633       2.41322536E-02
  
  0.141421348      0.140931353    
  0.282842696      0.280882686    
  0.423873007      0.419955730    
  0.564903319      0.558051467    
  0.705543637      0.694785357    
  0.845795155      0.830161154    
  0.985658824      0.964182615    
   1.12513578       1.09685349    
   1.26422703       1.22817755    
   1.40293372       1.35815847    
   1.54125679       1.48679996    
   1.67919743       1.61410570    
   1.81675661       1.74007952    
   1.95393538       1.86472499    
   2.09073496       1.98804581    
   2.22715616       2.11004567    
   2.36320019       2.23072815    
   2.49886799       2.35009694    
   2.63416076       2.46815586    
   2.76907945       2.58490825    
   2.90362501       2.70035791    
   3.03779864       2.81450820    
   3.17160106       2.92736292    
   3.30503345       3.03892541    
   3.43809700       3.14919949    
   3.57079268       3.25818872    
   3.70312142       3.36589670    
   3.83508420       3.47232676    
   3.96668220       3.57748270    
   4.09791613       3.68136764    
   4.22878742       3.78398538    
   4.35929680       3.88533950    
   4.48944521       3.98543334    
   4.61923361       4.08427048    
   4.74866295       4.18185425    
   4.87773466       4.27818823    
   5.00644970       4.37327576    
   5.13480902       4.46712065    
   5.26281309       4.55972576    
   5.39046335       4.65109491    
   5.51776075       4.74123144    
   5.64470577       4.83013868    
   5.77129984       4.91781998    
   5.89754391       5.00427914    
   6.02343893       5.08951902    
   6.14898586       5.17354345    
   6.27418566       5.25635529    
   6.39903927       5.33795834    
   6.52354765       5.41835546    
   6.64771175       5.49755049    
   6.77153254       5.57554626    
   6.89501095       5.65234661    
   7.01814795       5.72795486    
   7.14094448       5.80237389    
   7.26340151       5.87560654    
   7.38551998       5.94765711    
   7.50730038       6.01852846    
   7.62874413       6.08822393    
   7.74985218       6.15674639    
   7.87062550       6.22409964    
   7.99106503       6.29028654    
   8.11117172       6.35531044    
   8.23094559       6.41917467    
   8.35038853       6.48188210    
   8.46950150       6.54343605    
   8.58828545       6.60383987    
   8.70674038       6.66309690    
   8.82486820       6.72120953    
   8.94266796       6.77818203    
   9.06014252       6.83401680    
   9.17729187       6.88871717    
   9.29411793       6.94228649    
   9.41062069       6.99472713    
   9.52680111       7.04604340    
   9.64266109       7.09623718    
   9.75820065       7.14531279    
   9.87342072       7.19327211    
   9.98832226       7.24011898    
   10.1029062       7.28585625    
   10.2171726       7.33048725    
   10.3311234       7.37401485    
   10.4447594       7.41644239    
   10.5580816       7.45777225    
   10.6710892       7.49800777    
   10.7837849       7.53715229    
   10.8961687       7.57520866    
   11.0082417       7.61217928    
   11.1200047       7.64806795    
   11.2314587       7.68287754    
   11.3426046       7.71661091    
   11.4534435       7.74927044    
   11.5639763       7.78086042    
   11.6742029       7.81138277    
   11.7841244       7.84084082    
   11.8937416       7.86923695    
   12.0030565       7.89657450    
   12.1120691       7.92285681    
   12.2207804       7.94808674    
   12.3291912       7.97226667    
   12.4373026       7.99539995    
   12.5451145       8.01748943    
   12.6526279       8.03853703    
   12.7598438       8.05854607    
   12.8667641       8.07752037    
   12.9733887       8.09546185    
   13.0797186       8.11237335    
   13.1857538       8.12825871    
   13.2914963       8.14311981    
   13.3969460       8.15695953    
   13.5021038       8.16978168    
   13.6069708       8.18158817    
   13.7115488       8.19238186    
   13.8158369       8.20216560    
   13.9198370       8.21094322    
   14.0235491       8.21871662    
   14.1269741       8.22548771    
   14.2301140       8.23125935    
   14.3329687       8.23603535    
   14.4355392       8.23981857    
   14.5378256       8.24261093    
   14.6398287       8.24441624    
   14.7415495       8.24523640    
   14.8429899       8.24507427    
   14.9441500       8.24393177    
   15.0450306       8.24181271    
   15.1456318       8.23871994    
   15.2459545       8.23465538    
   15.3459997       8.22962284    
   15.4457684       8.22362423    
   15.5452614       8.21666145    
   15.6444798       8.20873833    
   15.7434225       8.19985676    
   15.8420925       8.19002056    
   15.9404898       8.17923164    
   16.0386143       8.16749191    
   16.1364689       8.15480423    
   16.2340527       8.14117241    
   16.3313675       8.12659836    
   16.4284115       8.11108398    
   16.5251865       8.09463310    
   16.6216946       8.07724762    
   16.7179356       8.05892944    
   16.8139095       8.03968239    
   16.9096203       8.01950836    
   17.0050659       7.99841022    
   17.1002483       7.97639084    
   17.1951656       7.95345259    
   17.2898197       7.92959738    
   17.3842144       7.90482807    
   17.4783478       7.87914753    
   17.5722218       7.85255814    
   17.6658344       7.82506180    
   17.7591877       7.79666138    
   17.8522835       7.76736021    
   17.9451218       7.73715973    
   18.0377026       7.70606279    
   18.1300297       7.67407179    
   18.2220993       7.64118958    
   18.3139172       7.60741806    
   18.4054794       7.57276011    
   18.4967880       7.53721762    
   18.5878448       7.50079346    
   18.6786499       7.46349001    
   18.7692032       7.42530966    
   18.8595066       7.38625479    
   18.9495602       7.34632778    
   19.0393639       7.30553198    
   19.1289196       7.26386881    
   19.2182274       7.22134066    
   19.3072891       7.17795038    
   19.3961048       7.13369989    
   19.4846745       7.08859158    
   19.5730000       7.04262829    
   19.6610813       6.99581194    
   19.7489185       6.94814491    
   19.8365135       6.89962959    
   19.9238663       6.85026836    
   20.0109768       6.80006361    
   20.0978470       6.74901772    
   20.1844769       6.69713306    
   20.2708664       6.64441204    
   20.3570175       6.59085703    
   20.4429302       6.53646994    
   20.5286045       6.48125267    
   20.6140442       6.42520857    
   20.6992455       6.36833954    
   20.7842102       6.31064749    
   20.8689423       6.25213528    
   20.9534397       6.19280434    
   21.0377045       6.13265753    
   21.1217346       6.07169724    
   21.2055321       6.00992584    
   21.2890987       5.94734478    
   21.3724346       5.88395691    
   21.4555397       5.81976461    
   21.5384159       5.75476933    
   21.6210632       5.68897390    
   21.7034798       5.62238073    
   21.7856712       5.55499125    
   21.8676338       5.48680830    
   21.9493694       5.41783381    
   22.0308800       5.34807014    
   22.1121655       5.27751970    
   22.1932240       5.20618391    
   22.2740593       5.13406563    
   22.3546715       5.06116629    
   22.4350605       4.98748875    
   22.5152264       4.91303492    
   22.5951710       4.83780718    
   22.6748943       4.76180696    
   22.7543964       4.68503714    
   22.8336811       4.60749960    
   22.9127464       4.52919674    
   22.9915924       4.45012999    
   23.0702209       4.37030172    
   23.1486320       4.28971481    
   23.2268257       4.20837021    
   23.3048038       4.12627077    
   23.3825665       4.04341841    
   23.4601135       3.95981526    
   23.5374470       3.87546325    
   23.6145649       3.79036427    
   23.6914692       3.70452070    
   23.7681637       3.61793470    
   23.8446445       3.53060794    
   23.9209137       3.44254279    
   23.9969711       3.35374093    
   24.0728188       3.26420474    
   24.1484566       3.17393613    
   24.2238846       3.08293724    
   24.2991066       2.99120975    
   24.3741188       2.89875603    
   24.4489231       2.80557775    
   24.5235214       2.71167731    
   24.5979137       2.61705661    
   24.6721001       2.52171731    
   24.7460804       2.42566180    
   24.8198566       2.32889199    
   24.8934288       2.23140955    
   24.9667969       2.13321686    
   25.0399647       2.03431559    
   25.1129284       1.93470776    
   25.1856899       1.83439529    
   25.2582512       1.73338020    
   25.3306122       1.63166440    
   25.4027729       1.52924991    
   25.4747334       1.42613864    
   25.5464954       1.32233250    
   25.6180592       1.21783340    
   25.6894245       1.11264324    
   25.7605934       1.00676394    
   25.8315659      0.900197387    
   25.9023399      0.792945504    
   25.9729195      0.685010195    
   26.0433044      0.576393306    
   26.1134949      0.467096806    
   26.1834908      0.357122540    
   26.2532940      0.246472374    
   26.3229027      0.135148153    
   26.3923187       2.31517591E-02
  
  0.212132022      0.211642027    
  0.424264044      0.422304034    
  0.635809481      0.631892204    
  0.847354949      0.840503097    
   1.05831540       1.04755712    
   1.26869261       1.25305855    
   1.47848809       1.45701182    
   1.68770349       1.65942109    
   1.89634037       1.86029077    
   2.10440016       2.05962491    
   2.31188488       2.25742793    
   2.51879597       2.45370412    
   2.72513461       2.64845777    
   2.93090296       2.84169269    
   3.13610244       3.03341341    
   3.34073424       3.22362375    
   3.54480028       3.41232824    
   3.74830198       3.59953094    
   3.95124102       3.78523612    
   4.15361881       3.96944761    
   4.35543680       4.15217018    
   4.55669737       4.33340693    
   4.75740099       4.51316261    
   4.95754957       4.69144154    
   5.15714502       4.86824751    
   5.35618877       5.04358482    
   5.55468178       5.21745682    
   5.75262594       5.38986826    
   5.95002270       5.56082296    
   6.14687347       5.73032522    
   6.34318018       5.89837837    
   6.53894424       6.06498671    
   6.73416710       6.23015451    
   6.92885017       6.39388561    
   7.12299442       6.55618429    
   7.31660175       6.71705389    
   7.50967407       6.87649870    
   7.70221233       7.03452253    
   7.89421797       7.19112968    
   8.08569241       7.34632397    
   8.27663803       7.50010872    
   8.46705532       7.65248823    
   8.65694618       7.80346632    
   8.84631157       7.95304680    
   9.03515434       8.10123348    
   9.22347450       8.24802971    
   9.41127396       8.39344025    
   9.59855366       8.53746891    
   9.78531647       8.68011951    
   9.97156239       8.82139587    
   10.1572933       8.96130085    
   10.3425102       9.09983921    
   10.5272160       9.23701477    
   10.7114105       9.37283134    
   10.8950958       9.50729179    
   11.0782728       9.64040089    
   11.2609434       9.77216148    
   11.4431086       9.90257835    
   11.6247711       10.0316544    
   11.8059301       10.1593943    
   11.9865894       10.2858009    
   12.1667480       10.4108772    
   12.3464098       10.5346279    
   12.5255737       10.6570559    
   12.7042427       10.7781658    
   12.8824177       10.8979607    
   13.0600996       11.0164452    
   13.2372904       11.1336212    
   13.4139910       11.2494936    
   13.5902033       11.3640652    
   13.7659283       11.4773407    
   13.9411669       11.5893230    
   14.1159220       11.7000151    
   14.2901926       11.8094215    
   14.4639826       11.9175453    
   14.6372910       12.0243902    
   14.8101215       12.1299591    
   14.9824734       12.2342567    
   15.1543484       12.3372860    
   15.3257484       12.4390497    
   15.4966745       12.5395527    
   15.6671276       12.6387978    
   15.8371096       12.7367878    
   16.0066223       12.8335276    
   16.1756649       12.9290199    
   16.3442402       13.0232677    
   16.5123501       13.1162748    
   16.6799946       13.2080441    
   16.8471756       13.2985802    
   17.0138950       13.3878860    
   17.1801529       13.4759645    
   17.3459511       13.5628204    
   17.5112915       13.6484556    
   17.6761742       13.7328739    
   17.8406010       13.8160791    
   18.0045738       13.8980742    
   18.1680927       13.9788618    
   18.3311596       14.0584469    
   18.4937763       14.1368313    
   18.6559410       14.2140198    
   18.8176594       14.2900143    
   18.9789314       14.3648195    
   19.1397552       14.4384375    
   19.3001347       14.5108719    
   19.4600697       14.5821257    
   19.6195641       14.6522017    
   19.7786179       14.7211046    
   19.9372311       14.7888365    
   20.0954056       14.8554020    
   20.2531433       14.9208031    
   20.4104443       14.9850426    
   20.5673103       15.0481253    
   20.7237434       15.1100531    
   20.8797436       15.1708298    
   21.0353127       15.2304592    
   21.1904507       15.2889433    
   21.3451595       15.3462849    
   21.4994411       15.4024887    
   21.6532955       15.4575567    
   21.8067245       15.5114927    
   21.9597301       15.5642996    
   22.1123123       15.6159801    
   22.2644730       15.6665382    
   22.4162121       15.7159758    
   22.5675316       15.7642975    
   22.7184334       15.8115053    
   22.8689175       15.8576021    
   23.0189857       15.9025917    
   23.1686382       15.9464779    
   23.3178768       15.9892626    
   23.4667034       16.0309486    
   23.6151180       16.0715408    
   23.7631226       16.1110382    
   23.9107170       16.1494484    
   24.0579052       16.1867714    
   24.2046871       16.2230110    
   24.3510609       16.2581692    
   24.4970322       16.2922516    
   24.6425972       16.3252602    
   24.7877617       16.3571968    
   24.9325256       16.3880653    
   25.0768871       16.4178677    
   25.2208500       16.4466095    
   25.3644142       16.4742908    
   25.5075817       16.5009155    
   25.6503525       16.5264854    
   25.7927303       16.5510063    
   25.9347153       16.5744781    
   26.0763054       16.5969067    
   26.2175045       16.6182919    
   26.3583126       16.6386375    
   26.4987335       16.6579494    
   26.6387634       16.6762257    
   26.7784081       16.6934719    
   26.9176674       16.7096901    
   27.0565395       16.7248821    
   27.1950283       16.7390537    
   27.3331337       16.7522049    
   27.4708576       16.7643414    
   27.6082001       16.7754631    
   27.7451630       16.7855759    
   27.8817463       16.7946796    
   28.0179539       16.8027782    
   28.1537857       16.8098736    
   28.2892399       16.8159714    
   28.4243202       16.8210716    
   28.5590267       16.8251781    
   28.6933613       16.8282928    
   28.8273239       16.8304176    
   28.9609165       16.8315582    
   29.0941391       16.8317146    
   29.2269936       16.8308907    
   29.3594799       16.8290882    
   29.4916019       16.8263130    
   29.6233578       16.8225651    
   29.7547493       16.8178463    
   29.8857784       16.8121605    
   30.0164433       16.8055096    
   30.1467495       16.7978992    
   30.2766933       16.7893295    
   30.4062786       16.7798023    
   30.5355053       16.7693233    
   30.6643753       16.7578926    
   30.7928886       16.7455139    
   30.9210472       16.7321892    
   31.0488491       16.7179203    
   31.1763000       16.7027111    
   31.3033962       16.6865635    
   31.4301434       16.6694813    
   31.5565376       16.6514664    
   31.6825848       16.6325207    
   31.8082809       16.6126461    
   31.9336319       16.5918484    
   32.0586357       16.5701275    
   32.1832924       16.5474854    
   32.3076057       16.5239277    
   32.4315758       16.4994545    
   32.5552025       16.4740677    
   32.6784859       16.4477730    
   32.8014297       16.4205704    
   32.9240341       16.3924618    
   33.0462990       16.3634529    
   33.1682243       16.3335438    
   33.2898140       16.3027363    
   33.4110680       16.2710361    
   33.5319862       16.2384434    
   33.6525688       16.2049599    
   33.7728195       16.1705894    
   33.8927383       16.1353340    
   34.0123253       16.0991955    
   34.1315804       16.0621758    
   34.2505074       16.0242805    
   34.3691063       15.9855099    
   34.4873734       15.9458656    
   34.6053123       15.9053516    
   34.7229309       15.8639688    
   34.8402214       15.8217211    
   34.9571877       15.7786093    
   35.0738297       15.7346373    
   35.1901474       15.6898069    
   35.3061485       15.6441202    
   35.4218254       15.5975800    
   35.5371819       15.5501890    
   35.6522179       15.5019484    
   35.7669411       15.4528618    
   35.8813438       15.4029303    
   35.9954300       15.3521576    
   36.1091995       15.3005447    
   36.2226601       15.2480955    
   36.3358040       15.1948109    
   36.4486351       15.1406927    
   36.5611534       15.0857449    
   36.6733589       15.0299683    
   36.7852592       14.9733667    
   36.8968468       14.9159412    
   37.0081253       14.8576946    
   37.1190948       14.7986298    
   37.2297630       14.7387476    
   37.3401222       14.6780510    
   37.4501762       14.6165419    
   37.5599251       14.5542231    
   37.6693687       14.4910975    
   37.7785149       14.4271660    
   37.8873558       14.3624306    
   37.9958954       14.2968950    
   38.1041336       14.2305603    
   38.2120781       14.1634283    
   38.3197212       14.0955029    
   38.4270668       14.0267849    
   38.5341148       13.9572763    
   38.6408653       13.8869810    
   38.7473221       13.8158998    
   38.8534851       13.7440348    
   38.9593544       13.6713886    
   39.0649300       13.5979633    
   39.1702118       13.5237608    
   39.2752075       13.4487839    
   39.3799095       13.3730335    
   39.4843216       13.2965136    
   39.5884438       13.2192249    
   39.6922836       13.1411695    
   39.7958336       13.0623503    
   39.8990974       12.9827700    
   40.0020752       12.9024296    
   40.1047668       12.8213310    
   40.2071762       12.7394762    
   40.3093033       12.6568680    
   40.4111481       12.5735083    
   40.5127106       12.4893990    
   40.6139908       12.4045420    
   40.7149925       12.3189402    
   40.8157158       12.2325945    
   40.9161606       12.1455078    
   41.0163269       12.0576820    
   41.1162148       11.9691191    
   41.2158279       11.8798208    
   41.3151665       11.7897892    
   41.4142303       11.6990271    
   41.5130196       11.6075354    
   41.6115341       11.5153170    
   41.7097778       11.4223728    
   41.8077507       11.3287058    
   41.9054527       11.2343187    
   42.0028839       11.1392126    
   42.1000443       11.0433893    
   42.1969376       10.9468508    
   42.2935638       10.8495998    
   42.3899193       10.7516375    
   42.4860077       10.6529655    
   42.5818329       10.5535870    
   42.6773949       10.4535027    
   42.7726898       10.3527155    
   42.8677216       10.2512264    
   42.9624901       10.1490383    
   43.0569954       10.0461531    
   43.1512375       9.94257164    
   43.2452240       9.83829689    
   43.3389511       9.73333073    
   43.4324188       9.62767410    
   43.5256271       9.52132988    
   43.6185760       9.41429996    
   43.7112694       9.30658627    
   43.8037071       9.19818974    
   43.8958893       9.08911324    
   43.9878159       8.97935867    
   44.0794868       8.86892700    
   44.1709061       8.75782108    
   44.2620735       8.64604282    
   44.3529892       8.53359318    
   44.4436493       8.42047501    
   44.5340614       8.30668926    
   44.6242218       8.19223785    
   44.7141342       8.07712364    
   44.8037987       7.96134758    
   44.8932152       7.84491158    
   44.9823837       7.72781801    
   45.0713043       7.61006832    
   45.1599808       7.49166393    
   45.2484131       7.37260723    
   45.3366013       7.25289917    
   45.4245453       7.13254261    
   45.5122452       7.01153898    
   45.5997009       6.88988972    
   45.6869164       6.76759672    
   45.7738914       6.64466190    
   45.8606262       6.52108717    
   45.9471207       6.39687443    
   46.0333748       6.27202463    
   46.1193886       6.14654016    
   46.2051697       6.02042294    
   46.2907104       5.89367390    
   46.3760147       5.76629591    
   46.4610825       5.63828993    
   46.5459137       5.50965786    
   46.6305161       5.38040161    
   46.7148819       5.25052309    
   46.7990150       5.12002325    
   46.8829155       4.98890448    
   46.9665833       4.85716820    
   47.0500183       4.72481632    
   47.1332245       4.59184980    
   47.2162018       4.45827150    
   47.2989464       4.32408285    
   47.3814621       4.18928480    
   47.4637489       4.05387974    
   47.5458069       3.91786885    
   47.6276436       3.78125405    
   47.7092514       3.64403701    
   47.7906342       3.50621939    
   47.8717918       3.36780286    
   47.9527245       3.22878909    
   48.0334320       3.08917975    
   48.1139145       2.94897652    
   48.1941795       2.80818081    
   48.2742195       2.66679454    
   48.3540382       2.52481937    
   48.4336357       2.38225675    
   48.5130119       2.23910809    
   48.5921707       2.09537530    
   48.6711121       1.95106006    
   48.7498360       1.80616367    
   48.8283424       1.66068804    
   48.9066277       1.51463461    
   48.9846992       1.36800504    
   49.0625534       1.22080088    
   49.1401939       1.07302380    
   49.2176208      0.924675345    
   49.2948341      0.775757074    
   49.3718300      0.626270592    
   49.4486122      0.476217508    
   49.5251846      0.325599343    
   49.6015434      0.174417660    
   49.6776924       2.26740073E-02
  
  0.282842696      0.282352686    
  0.565685391      0.563725412    
  0.847746015      0.843828678    
   1.12980664       1.12295473    
   1.41108727       1.40032899    
   1.69159031       1.67595625    
   1.97131765       1.94984138    
   2.25027156       2.22198939    
   2.52845407       2.49240494    
   2.80586743       2.76109266    
   3.08251357       3.02805734    
   3.35839486       3.29330397    
   3.63351321       3.55683708    
   3.90787077       3.81866169    
   4.18146992       4.07878208    
   4.45431232       4.33720350    
   4.72640038       4.59392977    
   4.99773598       4.84896660    
   5.26832151       5.10231829    
   5.53815889       5.35398912    
   5.80725002       5.60398436    
   6.07559729       5.85230827    
   6.34320211       6.09896564    
   6.61006689       6.34396076    
   6.87619400       6.58729839    
   7.14158535       6.82898331    
   7.40624285       7.06901979    
   7.67016840       7.30741262    
   7.93336439       7.54416656    
   8.19583225       7.77928543    
   8.45757484       8.01277447    
   8.71859360       8.24463749    
   8.97889042       8.47487926    
   9.23846722       8.70350361    
   9.49732590       8.93051624    
   9.75546932       9.15592194    
   10.0128994       9.37972355    
   10.2696180       9.60192680    
   10.5256262       9.82253551    
   10.7809267       10.0415535    
   11.0355215       10.2589865    
   11.2894115       10.4748383    
   11.5425997       10.6891127    
   11.7950878       10.9018154    
   12.0468779       11.1129494    
   12.2979717       11.3225203    
   12.5483713       11.5305309    
   12.7980785       11.7369871    
   13.0470953       11.9418917    
   13.2954235       12.1452503    
   13.5430651       12.3470659    
   13.7900219       12.5473442    
   14.0362959       12.7460880    
   14.2818890       12.9433031    
   14.5268030       13.1389923    
   14.7710400       13.3331614    
   15.0146008       13.5258131    
   15.2574883       13.7169514    
   15.4997044       13.9065819    
   15.7412510       14.0947075    
   15.9821301       14.2813339    
   16.2223434       14.4664640    
   16.4618912       14.6501017    
   16.7007771       14.8322515    
   16.9390030       15.0129175    
   17.1765709       15.1921043    
   17.4134808       15.3698149    
   17.6497364       15.5460548    
   17.8853359       15.7208271    
   18.1202850       15.8941364    
   18.3545837       16.0659866    
   18.5882359       16.2363815    
   18.8212414       16.4053249    
   19.0536022       16.5728207    
   19.2853222       16.7388744    
   19.5164013       16.9034882    
   19.7468414       17.0666656    
   19.9766445       17.2284126    
   20.2058125       17.3887348    
   20.4343452       17.5476322    
   20.6622467       17.7051105    
   20.8895187       17.8611736    
   21.1161633       18.0158253    
   21.3421783       18.1690693    
   21.5675697       18.3209095    
   21.7923374       18.4713497    
   22.0164833       18.6203938    
   22.2400093       18.7680454    
   22.4629173       18.9143085    
   22.6852093       19.0591869    
   22.9068871       19.2026863    
   23.1279526       19.3448086    
   23.3484058       19.4855576    
   23.5682487       19.6249371    
   23.7874832       19.7629509    
   24.0061131       19.8996029    
   24.2241383       20.0348969    
   24.4415607       20.1688385    
   24.6583824       20.3014297    
   24.8746052       20.4326744    
   25.0902290       20.5625763    
   25.3052559       20.6911392    
   25.5196877       20.8183651    
   25.7335281       20.9442596    
   25.9467773       21.0688248    
   26.1594372       21.1920662    
   26.3715076       21.3139858    
   26.5829926       21.4345894    
   26.7938919       21.5538788    
   27.0042076       21.6718597    
   27.2139416       21.7885342    
   27.4230976       21.9039059    
   27.6316738       22.0179787    
   27.8396740       22.1307564    
   28.0470982       22.2422428    
   28.2539482       22.3524399    
   28.4602280       22.4613514    
   28.6659374       22.5689831    
   28.8710785       22.6753368    
   29.0756512       22.7804165    
   29.2796574       22.8842258    
   29.4830990       22.9867687    
   29.6859798       23.0880470    
   29.8882999       23.1880646    
   30.0900612       23.2868271    
   30.2912636       23.3843365    
   30.4919090       23.4805965    
   30.6919994       23.5756092    
   30.8915367       23.6693783    
   31.0905228       23.7619095    
   31.2889595       23.8532047    
   31.4868450       23.9432678    
   31.6841850       24.0321007    
   31.8809795       24.1197090    
   32.0772285       24.2060947    
   32.2729378       24.2912617    
   32.4681053       24.3752136    
   32.6627350       24.4579525    
   32.8568230       24.5394821    
   33.0503731       24.6198082    
   33.2433891       24.6989326    
   33.4358711       24.7768555    
   33.6278191       24.8535843    
   33.8192406       24.9291210    
   34.0101318       25.0034676    
   34.2004967       25.0766296    
   34.3903313       25.1486092    
   34.5796394       25.2194099    
   34.7684288       25.2890339    
   34.9566956       25.3574867    
   35.1444435       25.4247704    
   35.3316689       25.4908867    
   35.5183754       25.5558414    
   35.7045670       25.6196365    
   35.8902435       25.6822758    
   36.0754051       25.7437611    
   36.2600594       25.8040962    
   36.4441986       25.8632851    
   36.6278343       25.9213295    
   36.8109589       25.9782333    
   36.9935760       26.0340004    
   37.1756897       26.0886326    
   37.3572998       26.1421337    
   37.5384064       26.1945057    
   37.7190132       26.2457542    
   37.8991203       26.2958813    
   38.0787277       26.3448887    
   38.2578392       26.3927822    
   38.4364548       26.4395638    
   38.6145782       26.4852352    
   38.7922096       26.5298004    
   38.9693489       26.5732613    
   39.1459999       26.6156216    
   39.3221626       26.6568871    
   39.4978371       26.6970558    
   39.6730270       26.7361355    
   39.8477325       26.7741261    
   40.0219536       26.8110313    
   40.1956940       26.8468533    
   40.3689537       26.8815975    
   40.5417328       26.9152660    
   40.7140350       26.9478607    
   40.8858604       26.9793873    
   41.0572090       27.0098457    
   41.2280884       27.0392399    
   41.3984909       27.0675716    
   41.5684204       27.0948467    
   41.7378845       27.1210651    
   41.9068794       27.1462307    
   42.0754089       27.1703491    
   42.2434692       27.1934185    
   42.4110641       27.2154465    
   42.5781975       27.2364311    
   42.7448692       27.2563801    
   42.9110794       27.2752914    
   43.0768318       27.2931728    
   43.2421265       27.3100224    
   43.4069595       27.3258476    
   43.5713425       27.3406487    
   43.7352676       27.3544292    
   43.8987389       27.3671913    
   44.0617599       27.3789368    
   44.2243309       27.3896694    
   44.3864479       27.3993931    
   44.5481186       27.4081097    
   44.7093430       27.4158211    
   44.8701210       27.4225330    
   45.0304527       27.4282455    
   45.1903419       27.4329624    
   45.3497887       27.4366856    
   45.5087929       27.4394207    
   45.6673622       27.4411659    
   45.8254929       27.4419270    
   45.9831848       27.4417057    
   46.1404419       27.4405041    
   46.2972641       27.4383278    
   46.4536514       27.4351768    
   46.6096077       27.4310551    
   46.7651329       27.4259644    
   46.9202271       27.4199066    
   47.0748940       27.4128876    
   47.2291298       27.4049072    
   47.3829384       27.3959694    
   47.5363274       27.3860760    
   47.6892891       27.3752289    
   47.8418274       27.3634338    
   47.9939423       27.3506908    
   48.1456375       27.3370018    
